"date_id","date","day_of_week","day_of_month","month","quarter","year"
550,"2021-07-03","Saturday ",3,7,3,2021
551,"2021-07-04","Sunday   ",4,7,3,2021
552,"2021-07-05","Monday   ",5,7,3,2021
553,"2021-07-06","Tuesday  ",6,7,3,2021
554,"2021-07-07","Wednesday",7,7,3,2021
555,"2021-07-08","Thursday ",8,7,3,2021
556,"2021-07-09","Friday   ",9,7,3,2021
557,"2021-07-10","Saturday ",10,7,3,2021
558,"2021-07-11","Sunday   ",11,7,3,2021
559,"2021-07-12","Monday   ",12,7,3,2021
560,"2021-07-13","Tuesday  ",13,7,3,2021
561,"2021-07-14","Wednesday",14,7,3,2021
562,"2021-07-15","Thursday ",15,7,3,2021
563,"2021-07-16","Friday   ",16,7,3,2021
564,"2021-07-17","Saturday ",17,7,3,2021
565,"2021-07-18","Sunday   ",18,7,3,2021
566,"2021-07-19","Monday   ",19,7,3,2021
567,"2021-07-20","Tuesday  ",20,7,3,2021
568,"2021-07-21","Wednesday",21,7,3,2021
569,"2021-07-22","Thursday ",22,7,3,2021
570,"2021-07-23","Friday   ",23,7,3,2021
571,"2021-07-24","Saturday ",24,7,3,2021
572,"2021-07-25","Sunday   ",25,7,3,2021
573,"2021-07-26","Monday   ",26,7,3,2021
574,"2021-07-27","Tuesday  ",27,7,3,2021
575,"2021-07-28","Wednesday",28,7,3,2021
576,"2021-07-29","Thursday ",29,7,3,2021
577,"2021-07-30","Friday   ",30,7,3,2021
578,"2021-07-31","Saturday ",31,7,3,2021
579,"2021-08-01","Sunday   ",1,8,3,2021
580,"2021-08-02","Monday   ",2,8,3,2021
581,"2021-08-03","Tuesday  ",3,8,3,2021
582,"2021-08-04","Wednesday",4,8,3,2021
583,"2021-08-05","Thursday ",5,8,3,2021
584,"2021-08-06","Friday   ",6,8,3,2021
585,"2021-08-07","Saturday ",7,8,3,2021
586,"2021-08-08","Sunday   ",8,8,3,2021
587,"2021-08-09","Monday   ",9,8,3,2021
588,"2021-08-10","Tuesday  ",10,8,3,2021
589,"2021-08-11","Wednesday",11,8,3,2021
590,"2021-08-12","Thursday ",12,8,3,2021
591,"2021-08-13","Friday   ",13,8,3,2021
592,"2021-08-14","Saturday ",14,8,3,2021
593,"2021-08-15","Sunday   ",15,8,3,2021
594,"2021-08-16","Monday   ",16,8,3,2021
595,"2021-08-17","Tuesday  ",17,8,3,2021
596,"2021-08-18","Wednesday",18,8,3,2021
597,"2021-08-19","Thursday ",19,8,3,2021
598,"2021-08-20","Friday   ",20,8,3,2021
599,"2021-08-21","Saturday ",21,8,3,2021
600,"2021-08-22","Sunday   ",22,8,3,2021
601,"2021-08-23","Monday   ",23,8,3,2021
602,"2021-08-24","Tuesday  ",24,8,3,2021
603,"2021-08-25","Wednesday",25,8,3,2021
604,"2021-08-26","Thursday ",26,8,3,2021
605,"2021-08-27","Friday   ",27,8,3,2021
606,"2021-08-28","Saturday ",28,8,3,2021
607,"2021-08-29","Sunday   ",29,8,3,2021
608,"2021-08-30","Monday   ",30,8,3,2021
609,"2021-08-31","Tuesday  ",31,8,3,2021
610,"2021-09-01","Wednesday",1,9,3,2021
611,"2021-09-02","Thursday ",2,9,3,2021
612,"2021-09-03","Friday   ",3,9,3,2021
613,"2021-09-04","Saturday ",4,9,3,2021
614,"2021-09-05","Sunday   ",5,9,3,2021
615,"2021-09-06","Monday   ",6,9,3,2021
616,"2021-09-07","Tuesday  ",7,9,3,2021
617,"2021-09-08","Wednesday",8,9,3,2021
618,"2021-09-09","Thursday ",9,9,3,2021
619,"2021-09-10","Friday   ",10,9,3,2021
620,"2021-09-11","Saturday ",11,9,3,2021
621,"2021-09-12","Sunday   ",12,9,3,2021
622,"2021-09-13","Monday   ",13,9,3,2021
623,"2021-09-14","Tuesday  ",14,9,3,2021
624,"2021-09-15","Wednesday",15,9,3,2021
625,"2021-09-16","Thursday ",16,9,3,2021
626,"2021-09-17","Friday   ",17,9,3,2021
627,"2021-09-18","Saturday ",18,9,3,2021
628,"2021-09-19","Sunday   ",19,9,3,2021
629,"2021-09-20","Monday   ",20,9,3,2021
630,"2021-09-21","Tuesday  ",21,9,3,2021
631,"2021-09-22","Wednesday",22,9,3,2021
632,"2021-09-23","Thursday ",23,9,3,2021
633,"2021-09-24","Friday   ",24,9,3,2021
634,"2021-09-25","Saturday ",25,9,3,2021
635,"2021-09-26","Sunday   ",26,9,3,2021
636,"2021-09-27","Monday   ",27,9,3,2021
637,"2021-09-28","Tuesday  ",28,9,3,2021
638,"2021-09-29","Wednesday",29,9,3,2021
639,"2021-09-30","Thursday ",30,9,3,2021
640,"2021-10-01","Friday   ",1,10,4,2021
641,"2021-10-02","Saturday ",2,10,4,2021
642,"2021-10-03","Sunday   ",3,10,4,2021
643,"2021-10-04","Monday   ",4,10,4,2021
644,"2021-10-05","Tuesday  ",5,10,4,2021
645,"2021-10-06","Wednesday",6,10,4,2021
646,"2021-10-07","Thursday ",7,10,4,2021
647,"2021-10-08","Friday   ",8,10,4,2021
648,"2021-10-09","Saturday ",9,10,4,2021
649,"2021-10-10","Sunday   ",10,10,4,2021
650,"2021-10-11","Monday   ",11,10,4,2021
651,"2021-10-12","Tuesday  ",12,10,4,2021
652,"2021-10-13","Wednesday",13,10,4,2021
653,"2021-10-14","Thursday ",14,10,4,2021
654,"2021-10-15","Friday   ",15,10,4,2021
655,"2021-10-16","Saturday ",16,10,4,2021
656,"2021-10-17","Sunday   ",17,10,4,2021
657,"2021-10-18","Monday   ",18,10,4,2021
658,"2021-10-19","Tuesday  ",19,10,4,2021
659,"2021-10-20","Wednesday",20,10,4,2021
660,"2021-10-21","Thursday ",21,10,4,2021
661,"2021-10-22","Friday   ",22,10,4,2021
662,"2021-10-23","Saturday ",23,10,4,2021
663,"2021-10-24","Sunday   ",24,10,4,2021
664,"2021-10-25","Monday   ",25,10,4,2021
665,"2021-10-26","Tuesday  ",26,10,4,2021
666,"2021-10-27","Wednesday",27,10,4,2021
667,"2021-10-28","Thursday ",28,10,4,2021
668,"2021-10-29","Friday   ",29,10,4,2021
669,"2021-10-30","Saturday ",30,10,4,2021
670,"2021-10-31","Sunday   ",31,10,4,2021
671,"2021-11-01","Monday   ",1,11,4,2021
672,"2021-11-02","Tuesday  ",2,11,4,2021
673,"2021-11-03","Wednesday",3,11,4,2021
674,"2021-11-04","Thursday ",4,11,4,2021
675,"2021-11-05","Friday   ",5,11,4,2021
676,"2021-11-06","Saturday ",6,11,4,2021
677,"2021-11-07","Sunday   ",7,11,4,2021
678,"2021-11-08","Monday   ",8,11,4,2021
679,"2021-11-09","Tuesday  ",9,11,4,2021
680,"2021-11-10","Wednesday",10,11,4,2021
681,"2021-11-11","Thursday ",11,11,4,2021
682,"2021-11-12","Friday   ",12,11,4,2021
683,"2021-11-13","Saturday ",13,11,4,2021
684,"2021-11-14","Sunday   ",14,11,4,2021
685,"2021-11-15","Monday   ",15,11,4,2021
686,"2021-11-16","Tuesday  ",16,11,4,2021
687,"2021-11-17","Wednesday",17,11,4,2021
688,"2021-11-18","Thursday ",18,11,4,2021
689,"2021-11-19","Friday   ",19,11,4,2021
690,"2021-11-20","Saturday ",20,11,4,2021
691,"2021-11-21","Sunday   ",21,11,4,2021
692,"2021-11-22","Monday   ",22,11,4,2021
693,"2021-11-23","Tuesday  ",23,11,4,2021
694,"2021-11-24","Wednesday",24,11,4,2021
695,"2021-11-25","Thursday ",25,11,4,2021
696,"2021-11-26","Friday   ",26,11,4,2021
697,"2021-11-27","Saturday ",27,11,4,2021
698,"2021-11-28","Sunday   ",28,11,4,2021
699,"2021-11-29","Monday   ",29,11,4,2021
700,"2021-11-30","Tuesday  ",30,11,4,2021
701,"2021-12-01","Wednesday",1,12,4,2021
702,"2021-12-02","Thursday ",2,12,4,2021
703,"2021-12-03","Friday   ",3,12,4,2021
704,"2021-12-04","Saturday ",4,12,4,2021
705,"2021-12-05","Sunday   ",5,12,4,2021
706,"2021-12-06","Monday   ",6,12,4,2021
707,"2021-12-07","Tuesday  ",7,12,4,2021
708,"2021-12-08","Wednesday",8,12,4,2021
709,"2021-12-09","Thursday ",9,12,4,2021
710,"2021-12-10","Friday   ",10,12,4,2021
711,"2021-12-11","Saturday ",11,12,4,2021
712,"2021-12-12","Sunday   ",12,12,4,2021
713,"2021-12-13","Monday   ",13,12,4,2021
714,"2021-12-14","Tuesday  ",14,12,4,2021
715,"2021-12-15","Wednesday",15,12,4,2021
716,"2021-12-16","Thursday ",16,12,4,2021
717,"2021-12-17","Friday   ",17,12,4,2021
718,"2021-12-18","Saturday ",18,12,4,2021
719,"2021-12-19","Sunday   ",19,12,4,2021
720,"2021-12-20","Monday   ",20,12,4,2021
721,"2021-12-21","Tuesday  ",21,12,4,2021
722,"2021-12-22","Wednesday",22,12,4,2021
723,"2021-12-23","Thursday ",23,12,4,2021
724,"2021-12-24","Friday   ",24,12,4,2021
725,"2021-12-25","Saturday ",25,12,4,2021
726,"2021-12-26","Sunday   ",26,12,4,2021
727,"2021-12-27","Monday   ",27,12,4,2021
728,"2021-12-28","Tuesday  ",28,12,4,2021
729,"2021-12-29","Wednesday",29,12,4,2021
730,"2021-12-30","Thursday ",30,12,4,2021
731,"2021-12-31","Friday   ",31,12,4,2021
732,"2022-01-01","Saturday ",1,1,1,2022
733,"2022-01-02","Sunday   ",2,1,1,2022
734,"2022-01-03","Monday   ",3,1,1,2022
735,"2022-01-04","Tuesday  ",4,1,1,2022
736,"2022-01-05","Wednesday",5,1,1,2022
737,"2022-01-06","Thursday ",6,1,1,2022
738,"2022-01-07","Friday   ",7,1,1,2022
739,"2022-01-08","Saturday ",8,1,1,2022
740,"2022-01-09","Sunday   ",9,1,1,2022
741,"2022-01-10","Monday   ",10,1,1,2022
742,"2022-01-11","Tuesday  ",11,1,1,2022
743,"2022-01-12","Wednesday",12,1,1,2022
744,"2022-01-13","Thursday ",13,1,1,2022
745,"2022-01-14","Friday   ",14,1,1,2022
746,"2022-01-15","Saturday ",15,1,1,2022
747,"2022-01-16","Sunday   ",16,1,1,2022
748,"2022-01-17","Monday   ",17,1,1,2022
749,"2022-01-18","Tuesday  ",18,1,1,2022
750,"2022-01-19","Wednesday",19,1,1,2022
751,"2022-01-20","Thursday ",20,1,1,2022
752,"2022-01-21","Friday   ",21,1,1,2022
753,"2022-01-22","Saturday ",22,1,1,2022
754,"2022-01-23","Sunday   ",23,1,1,2022
755,"2022-01-24","Monday   ",24,1,1,2022
756,"2022-01-25","Tuesday  ",25,1,1,2022
757,"2022-01-26","Wednesday",26,1,1,2022
758,"2022-01-27","Thursday ",27,1,1,2022
759,"2022-01-28","Friday   ",28,1,1,2022
760,"2022-01-29","Saturday ",29,1,1,2022
761,"2022-01-30","Sunday   ",30,1,1,2022
762,"2022-01-31","Monday   ",31,1,1,2022
763,"2022-02-01","Tuesday  ",1,2,1,2022
764,"2022-02-02","Wednesday",2,2,1,2022
765,"2022-02-03","Thursday ",3,2,1,2022
766,"2022-02-04","Friday   ",4,2,1,2022
767,"2022-02-05","Saturday ",5,2,1,2022
768,"2022-02-06","Sunday   ",6,2,1,2022
769,"2022-02-07","Monday   ",7,2,1,2022
770,"2022-02-08","Tuesday  ",8,2,1,2022
771,"2022-02-09","Wednesday",9,2,1,2022
772,"2022-02-10","Thursday ",10,2,1,2022
773,"2022-02-11","Friday   ",11,2,1,2022
774,"2022-02-12","Saturday ",12,2,1,2022
775,"2022-02-13","Sunday   ",13,2,1,2022
776,"2022-02-14","Monday   ",14,2,1,2022
777,"2022-02-15","Tuesday  ",15,2,1,2022
778,"2022-02-16","Wednesday",16,2,1,2022
779,"2022-02-17","Thursday ",17,2,1,2022
780,"2022-02-18","Friday   ",18,2,1,2022
781,"2022-02-19","Saturday ",19,2,1,2022
782,"2022-02-20","Sunday   ",20,2,1,2022
783,"2022-02-21","Monday   ",21,2,1,2022
784,"2022-02-22","Tuesday  ",22,2,1,2022
785,"2022-02-23","Wednesday",23,2,1,2022
786,"2022-02-24","Thursday ",24,2,1,2022
787,"2022-02-25","Friday   ",25,2,1,2022
788,"2022-02-26","Saturday ",26,2,1,2022
789,"2022-02-27","Sunday   ",27,2,1,2022
790,"2022-02-28","Monday   ",28,2,1,2022
791,"2022-03-01","Tuesday  ",1,3,1,2022
792,"2022-03-02","Wednesday",2,3,1,2022
793,"2022-03-03","Thursday ",3,3,1,2022
794,"2022-03-04","Friday   ",4,3,1,2022
795,"2022-03-05","Saturday ",5,3,1,2022
796,"2022-03-06","Sunday   ",6,3,1,2022
797,"2022-03-07","Monday   ",7,3,1,2022
798,"2022-03-08","Tuesday  ",8,3,1,2022
799,"2022-03-09","Wednesday",9,3,1,2022
800,"2022-03-10","Thursday ",10,3,1,2022
801,"2022-03-11","Friday   ",11,3,1,2022
802,"2022-03-12","Saturday ",12,3,1,2022
803,"2022-03-13","Sunday   ",13,3,1,2022
804,"2022-03-14","Monday   ",14,3,1,2022
805,"2022-03-15","Tuesday  ",15,3,1,2022
806,"2022-03-16","Wednesday",16,3,1,2022
807,"2022-03-17","Thursday ",17,3,1,2022
808,"2022-03-18","Friday   ",18,3,1,2022
809,"2022-03-19","Saturday ",19,3,1,2022
810,"2022-03-20","Sunday   ",20,3,1,2022
811,"2022-03-21","Monday   ",21,3,1,2022
812,"2022-03-22","Tuesday  ",22,3,1,2022
813,"2022-03-23","Wednesday",23,3,1,2022
814,"2022-03-24","Thursday ",24,3,1,2022
815,"2022-03-25","Friday   ",25,3,1,2022
816,"2022-03-26","Saturday ",26,3,1,2022
817,"2022-03-27","Sunday   ",27,3,1,2022
818,"2022-03-28","Monday   ",28,3,1,2022
819,"2022-03-29","Tuesday  ",29,3,1,2022
820,"2022-03-30","Wednesday",30,3,1,2022
821,"2022-03-31","Thursday ",31,3,1,2022
822,"2022-04-01","Friday   ",1,4,2,2022
823,"2022-04-02","Saturday ",2,4,2,2022
824,"2022-04-03","Sunday   ",3,4,2,2022
825,"2022-04-04","Monday   ",4,4,2,2022
826,"2022-04-05","Tuesday  ",5,4,2,2022
827,"2022-04-06","Wednesday",6,4,2,2022
828,"2022-04-07","Thursday ",7,4,2,2022
829,"2022-04-08","Friday   ",8,4,2,2022
830,"2022-04-09","Saturday ",9,4,2,2022
831,"2022-04-10","Sunday   ",10,4,2,2022
832,"2022-04-11","Monday   ",11,4,2,2022
833,"2022-04-12","Tuesday  ",12,4,2,2022
834,"2022-04-13","Wednesday",13,4,2,2022
835,"2022-04-14","Thursday ",14,4,2,2022
836,"2022-04-15","Friday   ",15,4,2,2022
837,"2022-04-16","Saturday ",16,4,2,2022
838,"2022-04-17","Sunday   ",17,4,2,2022
839,"2022-04-18","Monday   ",18,4,2,2022
840,"2022-04-19","Tuesday  ",19,4,2,2022
841,"2022-04-20","Wednesday",20,4,2,2022
842,"2022-04-21","Thursday ",21,4,2,2022
843,"2022-04-22","Friday   ",22,4,2,2022
844,"2022-04-23","Saturday ",23,4,2,2022
845,"2022-04-24","Sunday   ",24,4,2,2022
846,"2022-04-25","Monday   ",25,4,2,2022
847,"2022-04-26","Tuesday  ",26,4,2,2022
848,"2022-04-27","Wednesday",27,4,2,2022
849,"2022-04-28","Thursday ",28,4,2,2022
850,"2022-04-29","Friday   ",29,4,2,2022
851,"2022-04-30","Saturday ",30,4,2,2022
852,"2022-05-01","Sunday   ",1,5,2,2022
853,"2022-05-02","Monday   ",2,5,2,2022
854,"2022-05-03","Tuesday  ",3,5,2,2022
855,"2022-05-04","Wednesday",4,5,2,2022
856,"2022-05-05","Thursday ",5,5,2,2022
857,"2022-05-06","Friday   ",6,5,2,2022
858,"2022-05-07","Saturday ",7,5,2,2022
859,"2022-05-08","Sunday   ",8,5,2,2022
860,"2022-05-09","Monday   ",9,5,2,2022
861,"2022-05-10","Tuesday  ",10,5,2,2022
862,"2022-05-11","Wednesday",11,5,2,2022
863,"2022-05-12","Thursday ",12,5,2,2022
864,"2022-05-13","Friday   ",13,5,2,2022
865,"2022-05-14","Saturday ",14,5,2,2022
866,"2022-05-15","Sunday   ",15,5,2,2022
867,"2022-05-16","Monday   ",16,5,2,2022
868,"2022-05-17","Tuesday  ",17,5,2,2022
869,"2022-05-18","Wednesday",18,5,2,2022
870,"2022-05-19","Thursday ",19,5,2,2022
871,"2022-05-20","Friday   ",20,5,2,2022
872,"2022-05-21","Saturday ",21,5,2,2022
873,"2022-05-22","Sunday   ",22,5,2,2022
874,"2022-05-23","Monday   ",23,5,2,2022
875,"2022-05-24","Tuesday  ",24,5,2,2022
876,"2022-05-25","Wednesday",25,5,2,2022
877,"2022-05-26","Thursday ",26,5,2,2022
878,"2022-05-27","Friday   ",27,5,2,2022
879,"2022-05-28","Saturday ",28,5,2,2022
880,"2022-05-29","Sunday   ",29,5,2,2022
881,"2022-05-30","Monday   ",30,5,2,2022
882,"2022-05-31","Tuesday  ",31,5,2,2022
883,"2022-06-01","Wednesday",1,6,2,2022
884,"2022-06-02","Thursday ",2,6,2,2022
885,"2022-06-03","Friday   ",3,6,2,2022
886,"2022-06-04","Saturday ",4,6,2,2022
887,"2022-06-05","Sunday   ",5,6,2,2022
888,"2022-06-06","Monday   ",6,6,2,2022
889,"2022-06-07","Tuesday  ",7,6,2,2022
890,"2022-06-08","Wednesday",8,6,2,2022
891,"2022-06-09","Thursday ",9,6,2,2022
892,"2022-06-10","Friday   ",10,6,2,2022
893,"2022-06-11","Saturday ",11,6,2,2022
894,"2022-06-12","Sunday   ",12,6,2,2022
895,"2022-06-13","Monday   ",13,6,2,2022
896,"2022-06-14","Tuesday  ",14,6,2,2022
897,"2022-06-15","Wednesday",15,6,2,2022
898,"2022-06-16","Thursday ",16,6,2,2022
899,"2022-06-17","Friday   ",17,6,2,2022
900,"2022-06-18","Saturday ",18,6,2,2022
901,"2022-06-19","Sunday   ",19,6,2,2022
902,"2022-06-20","Monday   ",20,6,2,2022
903,"2022-06-21","Tuesday  ",21,6,2,2022
904,"2022-06-22","Wednesday",22,6,2,2022
905,"2022-06-23","Thursday ",23,6,2,2022
906,"2022-06-24","Friday   ",24,6,2,2022
907,"2022-06-25","Saturday ",25,6,2,2022
908,"2022-06-26","Sunday   ",26,6,2,2022
909,"2022-06-27","Monday   ",27,6,2,2022
910,"2022-06-28","Tuesday  ",28,6,2,2022
911,"2022-06-29","Wednesday",29,6,2,2022
912,"2022-06-30","Thursday ",30,6,2,2022
913,"2022-07-01","Friday   ",1,7,3,2022
914,"2022-07-02","Saturday ",2,7,3,2022
915,"2022-07-03","Sunday   ",3,7,3,2022
916,"2022-07-04","Monday   ",4,7,3,2022
917,"2022-07-05","Tuesday  ",5,7,3,2022
918,"2022-07-06","Wednesday",6,7,3,2022
919,"2022-07-07","Thursday ",7,7,3,2022
920,"2022-07-08","Friday   ",8,7,3,2022
921,"2022-07-09","Saturday ",9,7,3,2022
922,"2022-07-10","Sunday   ",10,7,3,2022
923,"2022-07-11","Monday   ",11,7,3,2022
924,"2022-07-12","Tuesday  ",12,7,3,2022
925,"2022-07-13","Wednesday",13,7,3,2022
926,"2022-07-14","Thursday ",14,7,3,2022
927,"2022-07-15","Friday   ",15,7,3,2022
928,"2022-07-16","Saturday ",16,7,3,2022
929,"2022-07-17","Sunday   ",17,7,3,2022
930,"2022-07-18","Monday   ",18,7,3,2022
931,"2022-07-19","Tuesday  ",19,7,3,2022
932,"2022-07-20","Wednesday",20,7,3,2022
933,"2022-07-21","Thursday ",21,7,3,2022
934,"2022-07-22","Friday   ",22,7,3,2022
935,"2022-07-23","Saturday ",23,7,3,2022
936,"2022-07-24","Sunday   ",24,7,3,2022
937,"2022-07-25","Monday   ",25,7,3,2022
938,"2022-07-26","Tuesday  ",26,7,3,2022
939,"2022-07-27","Wednesday",27,7,3,2022
940,"2022-07-28","Thursday ",28,7,3,2022
941,"2022-07-29","Friday   ",29,7,3,2022
942,"2022-07-30","Saturday ",30,7,3,2022
943,"2022-07-31","Sunday   ",31,7,3,2022
944,"2022-08-01","Monday   ",1,8,3,2022
945,"2022-08-02","Tuesday  ",2,8,3,2022
946,"2022-08-03","Wednesday",3,8,3,2022
947,"2022-08-04","Thursday ",4,8,3,2022
948,"2022-08-05","Friday   ",5,8,3,2022
949,"2022-08-06","Saturday ",6,8,3,2022
950,"2022-08-07","Sunday   ",7,8,3,2022
951,"2022-08-08","Monday   ",8,8,3,2022
952,"2022-08-09","Tuesday  ",9,8,3,2022
953,"2022-08-10","Wednesday",10,8,3,2022
954,"2022-08-11","Thursday ",11,8,3,2022
955,"2022-08-12","Friday   ",12,8,3,2022
956,"2022-08-13","Saturday ",13,8,3,2022
957,"2022-08-14","Sunday   ",14,8,3,2022
958,"2022-08-15","Monday   ",15,8,3,2022
959,"2022-08-16","Tuesday  ",16,8,3,2022
960,"2022-08-17","Wednesday",17,8,3,2022
961,"2022-08-18","Thursday ",18,8,3,2022
962,"2022-08-19","Friday   ",19,8,3,2022
963,"2022-08-20","Saturday ",20,8,3,2022
964,"2022-08-21","Sunday   ",21,8,3,2022
965,"2022-08-22","Monday   ",22,8,3,2022
966,"2022-08-23","Tuesday  ",23,8,3,2022
967,"2022-08-24","Wednesday",24,8,3,2022
968,"2022-08-25","Thursday ",25,8,3,2022
969,"2022-08-26","Friday   ",26,8,3,2022
970,"2022-08-27","Saturday ",27,8,3,2022
971,"2022-08-28","Sunday   ",28,8,3,2022
972,"2022-08-29","Monday   ",29,8,3,2022
973,"2022-08-30","Tuesday  ",30,8,3,2022
974,"2022-08-31","Wednesday",31,8,3,2022
975,"2022-09-01","Thursday ",1,9,3,2022
976,"2022-09-02","Friday   ",2,9,3,2022
977,"2022-09-03","Saturday ",3,9,3,2022
978,"2022-09-04","Sunday   ",4,9,3,2022
979,"2022-09-05","Monday   ",5,9,3,2022
980,"2022-09-06","Tuesday  ",6,9,3,2022
981,"2022-09-07","Wednesday",7,9,3,2022
982,"2022-09-08","Thursday ",8,9,3,2022
983,"2022-09-09","Friday   ",9,9,3,2022
984,"2022-09-10","Saturday ",10,9,3,2022
985,"2022-09-11","Sunday   ",11,9,3,2022
986,"2022-09-12","Monday   ",12,9,3,2022
987,"2022-09-13","Tuesday  ",13,9,3,2022
988,"2022-09-14","Wednesday",14,9,3,2022
989,"2022-09-15","Thursday ",15,9,3,2022
990,"2022-09-16","Friday   ",16,9,3,2022
991,"2022-09-17","Saturday ",17,9,3,2022
992,"2022-09-18","Sunday   ",18,9,3,2022
993,"2022-09-19","Monday   ",19,9,3,2022
994,"2022-09-20","Tuesday  ",20,9,3,2022
995,"2022-09-21","Wednesday",21,9,3,2022
996,"2022-09-22","Thursday ",22,9,3,2022
997,"2022-09-23","Friday   ",23,9,3,2022
998,"2022-09-24","Saturday ",24,9,3,2022
999,"2022-09-25","Sunday   ",25,9,3,2022
1000,"2022-09-26","Monday   ",26,9,3,2022
1001,"2022-09-27","Tuesday  ",27,9,3,2022
1002,"2022-09-28","Wednesday",28,9,3,2022
1003,"2022-09-29","Thursday ",29,9,3,2022
1004,"2022-09-30","Friday   ",30,9,3,2022
1005,"2022-10-01","Saturday ",1,10,4,2022
1006,"2022-10-02","Sunday   ",2,10,4,2022
1007,"2022-10-03","Monday   ",3,10,4,2022
1008,"2022-10-04","Tuesday  ",4,10,4,2022
1009,"2022-10-05","Wednesday",5,10,4,2022
1010,"2022-10-06","Thursday ",6,10,4,2022
1011,"2022-10-07","Friday   ",7,10,4,2022
1012,"2022-10-08","Saturday ",8,10,4,2022
1013,"2022-10-09","Sunday   ",9,10,4,2022
1014,"2022-10-10","Monday   ",10,10,4,2022
1015,"2022-10-11","Tuesday  ",11,10,4,2022
1016,"2022-10-12","Wednesday",12,10,4,2022
1017,"2022-10-13","Thursday ",13,10,4,2022
1018,"2022-10-14","Friday   ",14,10,4,2022
1019,"2022-10-15","Saturday ",15,10,4,2022
1020,"2022-10-16","Sunday   ",16,10,4,2022
1021,"2022-10-17","Monday   ",17,10,4,2022
1022,"2022-10-18","Tuesday  ",18,10,4,2022
1023,"2022-10-19","Wednesday",19,10,4,2022
1024,"2022-10-20","Thursday ",20,10,4,2022
1025,"2022-10-21","Friday   ",21,10,4,2022
1026,"2022-10-22","Saturday ",22,10,4,2022
1027,"2022-10-23","Sunday   ",23,10,4,2022
1028,"2022-10-24","Monday   ",24,10,4,2022
1029,"2022-10-25","Tuesday  ",25,10,4,2022
1030,"2022-10-26","Wednesday",26,10,4,2022
1031,"2022-10-27","Thursday ",27,10,4,2022
1032,"2022-10-28","Friday   ",28,10,4,2022
1033,"2022-10-29","Saturday ",29,10,4,2022
1034,"2022-10-30","Sunday   ",30,10,4,2022
1035,"2022-10-31","Monday   ",31,10,4,2022
1036,"2022-11-01","Tuesday  ",1,11,4,2022
1037,"2022-11-02","Wednesday",2,11,4,2022
1038,"2022-11-03","Thursday ",3,11,4,2022
1039,"2022-11-04","Friday   ",4,11,4,2022
1040,"2022-11-05","Saturday ",5,11,4,2022
1041,"2022-11-06","Sunday   ",6,11,4,2022
1042,"2022-11-07","Monday   ",7,11,4,2022
1043,"2022-11-08","Tuesday  ",8,11,4,2022
1044,"2022-11-09","Wednesday",9,11,4,2022
1045,"2022-11-10","Thursday ",10,11,4,2022
1046,"2022-11-11","Friday   ",11,11,4,2022
1047,"2022-11-12","Saturday ",12,11,4,2022
1048,"2022-11-13","Sunday   ",13,11,4,2022
1049,"2022-11-14","Monday   ",14,11,4,2022
1050,"2022-11-15","Tuesday  ",15,11,4,2022
1051,"2022-11-16","Wednesday",16,11,4,2022
1052,"2022-11-17","Thursday ",17,11,4,2022
1053,"2022-11-18","Friday   ",18,11,4,2022
1054,"2022-11-19","Saturday ",19,11,4,2022
1055,"2022-11-20","Sunday   ",20,11,4,2022
1056,"2022-11-21","Monday   ",21,11,4,2022
1057,"2022-11-22","Tuesday  ",22,11,4,2022
1058,"2022-11-23","Wednesday",23,11,4,2022
1059,"2022-11-24","Thursday ",24,11,4,2022
1060,"2022-11-25","Friday   ",25,11,4,2022
1061,"2022-11-26","Saturday ",26,11,4,2022
1062,"2022-11-27","Sunday   ",27,11,4,2022
1063,"2022-11-28","Monday   ",28,11,4,2022
1064,"2022-11-29","Tuesday  ",29,11,4,2022
1065,"2022-11-30","Wednesday",30,11,4,2022
1066,"2022-12-01","Thursday ",1,12,4,2022
1067,"2022-12-02","Friday   ",2,12,4,2022
1068,"2022-12-03","Saturday ",3,12,4,2022
1069,"2022-12-04","Sunday   ",4,12,4,2022
1070,"2022-12-05","Monday   ",5,12,4,2022
1071,"2022-12-06","Tuesday  ",6,12,4,2022
1072,"2022-12-07","Wednesday",7,12,4,2022
1073,"2022-12-08","Thursday ",8,12,4,2022
1074,"2022-12-09","Friday   ",9,12,4,2022
1075,"2022-12-10","Saturday ",10,12,4,2022
1076,"2022-12-11","Sunday   ",11,12,4,2022
1077,"2022-12-12","Monday   ",12,12,4,2022
1078,"2022-12-13","Tuesday  ",13,12,4,2022
1079,"2022-12-14","Wednesday",14,12,4,2022
1080,"2022-12-15","Thursday ",15,12,4,2022
1081,"2022-12-16","Friday   ",16,12,4,2022
1082,"2022-12-17","Saturday ",17,12,4,2022
1083,"2022-12-18","Sunday   ",18,12,4,2022
1084,"2022-12-19","Monday   ",19,12,4,2022
1085,"2022-12-20","Tuesday  ",20,12,4,2022
1086,"2022-12-21","Wednesday",21,12,4,2022
1087,"2022-12-22","Thursday ",22,12,4,2022
1088,"2022-12-23","Friday   ",23,12,4,2022
1089,"2022-12-24","Saturday ",24,12,4,2022
1090,"2022-12-25","Sunday   ",25,12,4,2022
1091,"2022-12-26","Monday   ",26,12,4,2022
1092,"2022-12-27","Tuesday  ",27,12,4,2022
1093,"2022-12-28","Wednesday",28,12,4,2022
1094,"2022-12-29","Thursday ",29,12,4,2022
